"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSMUSG00000036661.15" -0.74255119027704 3.87839702560923 -3.33663440121823 0.00391740328135388 0.0106368380764539 -2.55726930277108
"ENSMUSG00000032815.17" 0.501555221253034 4.54399985947663 3.33497621549171 0.00393145345166877 0.0106725177014753 -2.83256729830397
"ENSMUSG00000064326.14" 0.467950255734025 4.03783285939537 3.33372429198881 0.00394209424635375 0.0106989276977625 -2.7486993323171
"ENSMUSG00000096687.9" 1.1835514391503 1.91414941837141 3.33210953218811 0.00395586101448154 0.0107338074716328 -2.08126584699838
"ENSMUSG00000057137.10" -0.765982617205599 2.71091485259997 -3.33163440916769 0.00395992075067084 0.0107423382066071 -2.2761487425023
"ENSMUSG00000042770.9" 2.06794024512328 -0.510409074518711 3.33070782338459 0.00396784989902338 0.0107592344089612 -1.79409288065847
"ENSMUSG00000061894.16" -0.741663616250438 3.12748648240475 -3.33069221078763 0.00396798363624606 0.0107592344089612 -2.44993818319313
"ENSMUSG00000026775.10" -0.22626434846441 6.73392863091127 -3.33013453902586 0.00397276356361767 0.0107681196353019 -3.43142964372783
"ENSMUSG00000044468.15" -2.26586950747105 0.892425219873742 -3.33009572182125 0.00397309648606877 0.0107681196353019 -1.85637825045341
"ENSMUSG00000026803.18" -0.356749604248813 4.98704013831942 -3.32965531837882 0.00397687561273977 0.010774733744305 -2.99171043910923
"ENSMUSG00000031808.8" 1.10347923333214 2.59574768847729 3.32959726836919 0.00397737400791479 0.010774733744305 -2.30011012994172
"ENSMUSG00000032667.18" 0.257157512776232 6.7344802071146 3.32734705853734 0.00399674106918015 0.0108246993168975 -3.42313171032897
"ENSMUSG00000074863.6" -0.726576193809915 2.67523560847925 -3.32694194526034 0.00400023767089806 0.0108316684856035 -2.30235215870644
"ENSMUSG00000028796.18" 0.203625654469709 6.86044249692382 3.32622633992562 0.00400642156624335 0.0108459092942614 -3.43917232488437
"ENSMUSG00000032754.15" -0.216577603848716 7.36069663789958 -3.32435941887973 0.00402259902412413 0.0108871911751214 -3.54460058891437
"ENSMUSG00000035047.10" -0.28100984899266 6.77263166729293 -3.32423734434383 0.00402365908261504 0.0108875481058995 -3.43042425902688
"ENSMUSG00000074355.3" 1.15220351541136 0.963793607060945 3.32307510880394 0.00403376541264231 0.0109123773732228 -1.94337213392092
"ENSMUSG00000072676.13" 0.659936197150149 2.82850968052854 3.3228450332138 0.00403576902729934 0.0109127681009824 -2.41494892554013
"ENSMUSG00000021286.9" 0.885387336069347 2.46493794852891 3.32284486358622 0.00403577050486459 0.0109127681009824 -2.31957199476262
"ENSMUSG00000023939.8" -0.485717241432217 4.23723317739012 -3.3226107285816 0.00403781048066371 0.010915767904629 -2.82398797534686
"ENSMUSG00000039043.6" -2.25630923506974 -0.274902522924669 -3.3218093379115 0.00404480056258539 0.0109321452993379 -1.81464540721764
"ENSMUSG00000024622.9" -0.321663834181777 5.27730394695476 -3.32152112102276 0.00404731743759078 0.0109364279066897 -3.14988384058682
"ENSMUSG00000046223.11" 0.274702320187506 7.98465404426866 3.31961684510002 0.00406398557374258 0.0109789384569324 -3.61587535044453
"ENSMUSG00000041440.19" 0.941402699794389 1.80340806860665 3.31844963712526 0.00407423563718659 0.0110040948708724 -2.12386979356884
"ENSMUSG00000029710.16" -2.71078756489001 -1.73571456467401 -3.3136639087515 0.00411652998995798 0.0111157681358672 -1.85245933205111
"ENSMUSG00000023039.18" -0.58063308992027 2.77628650058071 -3.31334559567206 0.00411935843752387 0.0111203647055586 -2.51486977913792
"ENSMUSG00000025743.15" 0.398115670642396 8.70285517848398 3.3132589923236 0.00412012830437833 0.0111203647055586 -3.71798996061425
"ENSMUSG00000013698.13" -0.352640064222756 5.60787796185817 -3.31231260798358 0.00412855052008011 0.0111405331494225 -3.1742965237632
"ENSMUSG00000038000.11" 0.414222921295748 4.46500080071878 3.31138379659585 0.00413683287180696 0.0111603149922483 -2.84954279120157
"ENSMUSG00000021715.13" 0.489828165526647 4.04312671933782 3.31063437642232 0.00414352751869001 0.011175805425209 -2.78929518443404
"ENSMUSG00000029036.19" -0.466246716778545 4.37268670643964 -3.30993719419849 0.00414976512000335 0.0111900562891125 -2.90851178316594
"ENSMUSG00000007892.9" 0.204401263827855 8.45826129590886 3.30900280003005 0.00415813956402951 0.0112100613849842 -3.71469114933592
"ENSMUSG00000022889.8" 0.383276363791297 4.74678352161399 3.30870204626093 0.00416083859614336 0.0112147602786677 -2.96958607254051
"ENSMUSG00000021038.18" 0.358648186608715 5.39390937401801 3.30833483969502 0.00416413633522256 0.0112210703450863 -3.16848599902369
"ENSMUSG00000022089.10" 0.216287264621176 6.62809561428415 3.30811101066987 0.00416614772180306 0.0112239119836357 -3.42003438753027
"ENSMUSG00000053286.12" -0.323823270878341 5.43560064802522 -3.30780337503604 0.00416891378141926 0.0112265877594391 -3.2076243883522
"ENSMUSG00000047842.8" -2.49081751334883 0.915332840401947 -3.3077876636815 0.00416905509634414 0.0112265877594391 -1.86637981132816
"ENSMUSG00000042087.6" 1.20307820298051 1.53754740838286 3.30618121700652 0.00418352917643868 0.0112613461840699 -2.07939823760711
"ENSMUSG00000042185.15" -0.287802426230355 5.75747720492102 -3.30614202430776 0.00418388292158369 0.0112613461840699 -3.25871629471148
"ENSMUSG00000096490.2" -3.40267901394189 -1.81749126040464 -3.3049100030408 0.0041950179509107 0.0112887269016248 -1.84899129099914
"ENSMUSG00000028431.12" 0.295795094688835 5.12980794905637 3.30445930311757 0.00419909868669546 0.0112971164208573 -3.08395992664988
"ENSMUSG00000032590.15" -0.269660139498152 5.92682246411253 -3.30422789786191 0.00420119540231088 0.0113001655742047 -3.31854727865268
"ENSMUSG00000014668.16" 0.186049266954277 6.84257755012248 3.30392248994075 0.00420396422260831 0.0113050207086647 -3.49944447032356
"ENSMUSG00000035623.15" -0.260732986785677 6.57421751899922 -3.30350325695656 0.00420776791077268 0.0113126558774613 -3.44170416921757
"ENSMUSG00000058291.15" -0.323874309920834 4.81965656177709 -3.30324283306666 0.00421013243872627 0.0113164192269155 -3.04774292279599
"ENSMUSG00000018659.13" 0.310928905507816 5.25911711797756 3.30211796220643 0.00422036081600641 0.0113413132581341 -3.15875027012825
"ENSMUSG00000055013.17" 0.507435624886789 3.90603508865546 3.30031917566429 0.00423676804388106 0.0113827964165655 -2.75633586095705
"ENSMUSG00000028248.16" -0.195753992305034 7.97263534139715 -3.3001474341862 0.00423833783277192 0.0113844064067815 -3.67305007586308
"ENSMUSG00000034308.14" -0.830869574948404 2.89090048479015 -3.29993488698416 0.00424028139768604 0.0113870194127421 -2.45110479578787
"ENSMUSG00000032410.14" 0.255082444533135 6.58005131270788 3.29894822819533 0.0042493150823775 0.0114086669526867 -3.45248992108747
"ENSMUSG00000062098.12" 1.116350491268 1.58390667072254 3.2985153120954 0.00425328478190457 0.011416711783007 -2.10842650363238
"ENSMUSG00000025194.6" 1.50652679134623 0.813669330962867 3.29819806407819 0.00425619616573179 0.0114219128400901 -2.04722145867187
"ENSMUSG00000021054.7" 0.199136353549761 7.24374727071198 3.29791263307338 0.00425881724521242 0.0114247580717733 -3.5943641188252
"ENSMUSG00000010406.13" 0.472284288473814 5.15665573137021 3.29787049251598 0.00425920435190663 0.0114247580717733 -3.05184652020949
"ENSMUSG00000090000.3" 0.291361682586565 5.50766746671108 3.29662924902803 0.00427062210206494 0.0114527657195294 -3.20333227080269
"ENSMUSG00000009733.10" -0.756825654934839 2.65614427999562 -3.2961106961713 0.00427540102036999 0.0114629609071863 -2.35028895454903
"ENSMUSG00000026135.18" -0.295690940937672 4.92187691635744 -3.2956555295718 0.00427960012646814 0.0114702001103149 -3.13214883198526
"ENSMUSG00000019842.7" -0.714448148905 2.54982872366968 -3.29560605804223 0.00428005676750624 0.0114702001103149 -2.35944545620042
"ENSMUSG00000026604.18" -2.43126332843211 -1.30291454468656 -3.29491223572558 0.00428646607806008 0.0114847526486169 -1.86123396690971
"ENSMUSG00000028284.14" 0.226783991697897 6.80118903097358 3.29400947143322 0.00429481970479357 0.011502119420568 -3.51496359166223
"ENSMUSG00000023953.10" -0.982598564327922 2.56591719547064 -3.2939998262609 0.00429490904195122 0.011502119420568 -2.40914781414989
"ENSMUSG00000026470.15" -0.274561290051396 5.91515341358059 -3.293672660386 0.00429794045937099 0.011507610497243 -3.34876748828208
"ENSMUSG00000087231.10" 1.35540181484663 0.989211331946965 3.291673359248 0.00431651127454944 0.0115546958581618 -2.03262379817883
"ENSMUSG00000108621.4" 0.262949160358053 5.40484196242203 3.29000703212671 0.00433204966655539 0.0115936442137109 -3.26298451131323
"ENSMUSG00000076576.3" -3.61546822902155 -1.63508913597527 -3.28804309388046 0.00435043410368828 0.0116354688789673 -1.89064808855328
"ENSMUSG00000042626.14" -0.205330573775804 7.1686399741185 -3.28802687007883 0.00435058629479327 0.0116354688789673 -3.59221040064794
"ENSMUSG00000071708.12" -0.424828204149764 4.52984168801951 -3.288019697464 0.00435065358083125 0.0116354688789673 -2.99148365382663
"ENSMUSG00000041653.6" -1.95852818518798 -0.931766655517545 -3.28782619244553 0.00435246923174233 0.011637671321709 -1.87382269544406
"ENSMUSG00000129662.1" -2.90387045641747 -1.63294365205601 -3.28737274567189 0.00435672683505731 0.0116457544002639 -1.89898430674234
"ENSMUSG00000079505.4" -0.869359575562427 2.05041227214988 -3.28729279780088 0.00435747792521385 0.0116457544002639 -2.21511417753027
"ENSMUSG00000031371.15" -0.88643706236754 2.26449275226926 -3.28696150412897 0.00436059170726212 0.0116514215777186 -2.22052595399294
"ENSMUSG00000079467.11" -1.19665335954594 0.816040666596478 -3.28599339022561 0.00436970345293109 0.0116731089735554 -1.9946717202734
"ENSMUSG00000035958.4" -0.504447724130469 3.96538943381641 -3.28459067462364 0.00438293892677331 0.0117037521707981 -2.71391520643704
"ENSMUSG00000030435.18" -0.218755042883329 7.44588260125412 -3.28449159520694 0.00438387529466244 0.0117037521707981 -3.63817466116421
"ENSMUSG00000056260.16" -0.412772506046791 4.68937200557737 -3.28439175874702 0.00438481901665971 0.0117037521707981 -2.98872429832467
"ENSMUSG00000023905.16" -0.78327348056136 2.13664378371845 -3.28435069531908 0.0043852072342012 0.0117037521707981 -2.39114322231138
"ENSMUSG00000027206.14" 0.248494728078012 5.97785973702887 3.28424959214812 0.00438616321763244 0.0117037521707981 -3.36336198088786
"ENSMUSG00000021193.11" -0.314187365207427 4.97802918978643 -3.28399334389776 0.00438858709965844 0.0117075566702282 -3.15963792979552
"ENSMUSG00000023026.17" 0.289634394235667 6.31467975176887 3.2827457437836 0.0044004071777457 0.0117364202353245 -3.4807453502702
"ENSMUSG00000031985.10" 0.298531417052859 5.49386462172742 3.28219288097093 0.00440565517208094 0.0117423208062626 -3.23562289810645
"ENSMUSG00000036197.17" -0.235869364998783 7.05638773935376 -3.28211916822351 0.00440635534899003 0.0117423208062626 -3.58801294914563
"ENSMUSG00000061132.14" -2.29892705610697 0.064195012228133 -3.28211464995874 0.00440639827030056 0.0117423208062626 -1.88553620875289
"ENSMUSG00000028618.12" 0.204023135901745 6.78101862042335 3.28209091832165 0.00440662371604159 0.0117423208062626 -3.55508600365597
"ENSMUSG00000085704.4" -1.09721728930712 2.06844359263289 -3.28056282123543 0.00442116429747021 0.0117771496813422 -2.19538773314153
"ENSMUSG00000037408.11" -0.254876547984678 5.8239083982467 -3.28047685507331 0.00442198371107364 0.0117771496813422 -3.3866378732104
"ENSMUSG00000034807.10" 0.24478923760917 7.12551624852281 3.28040106493619 0.00442270625288256 0.0117771496813422 -3.59792587528423
"ENSMUSG00000063234.6" -1.14762034717791 1.95451910573037 -3.28001810180186 0.00442635899492816 0.0117842013187715 -2.16653673685068
"ENSMUSG00000008892.14" 0.305767044312891 5.83728106792452 3.27951943629302 0.00443111977669014 0.0117941989971807 -3.30531347967626
"ENSMUSG00000055067.16" 0.616239749790422 3.64075526498291 3.27925801654743 0.00443361757927487 0.0117967407799137 -2.72766610614026
"ENSMUSG00000024370.18" -0.405610626818745 4.7250431996289 -3.27920899609376 0.00443408611241599 0.0117967407799137 -3.05467693987109
"ENSMUSG00000031314.20" -0.30219160608115 6.42683892088199 -3.27880417839497 0.00443795719059755 0.0118043623232901 -3.46726531674236
"ENSMUSG00000009013.6" 0.258875237907315 6.08171873136752 3.27853112190399 0.00444057018082156 0.011808634826805 -3.40789180868344
"ENSMUSG00000028266.18" -0.30333985906687 7.57648912284095 -3.27789267063582 0.00444668570526338 0.0118222174348911 -3.66162391906609
"ENSMUSG00000040466.17" -0.411376945851542 4.72089763294882 -3.27723540065143 0.00445299016224291 0.0118362960804689 -2.99193569814123
"ENSMUSG00000050029.8" 0.242872843828242 6.66975487118711 3.27549538752177 0.00446972273844215 0.0118780805894713 -3.51005289672751
"ENSMUSG00000024050.19" -0.27765991457365 5.7145918358899 -3.27459989763263 0.00447835822495585 0.0118983334040163 -3.3214255192481
"ENSMUSG00000111264.2" -0.602539551522891 3.25638771657488 -3.27380741819466 0.00448601406548987 0.0119159748614575 -2.54802196768803
"ENSMUSG00000024515.14" 0.207607155293027 6.74179352334559 3.27343391867854 0.00448962677293428 0.0119228711900655 -3.56109987323287
"ENSMUSG00000021982.15" 0.357683761095737 4.73354376115755 3.27268599091686 0.0044968697944689 0.0119394030532187 -3.05658783881817
"ENSMUSG00000066551.13" -0.242579637763287 7.1973619961709 -3.27221665024197 0.00450142082573771 0.0119487816895006 -3.6162534022983
"ENSMUSG00000021597.17" -1.01881123724112 2.15728828510381 -3.2716939137237 0.0045064949617239 0.0119595443214981 -2.26517513273031
"ENSMUSG00000097993.9" -1.21273988898701 1.58832435592871 -3.27074424619875 0.00451572769029186 0.0119813358532286 -2.12934897545635
"ENSMUSG00000079641.4" 0.366139244156776 5.81700480654746 3.26968672576724 0.00452603091227599 0.0120059571689275 -3.34118316949099
"ENSMUSG00000030207.16" 0.942831479632124 3.27214576636128 3.26952802362252 0.00452757911539049 0.0120073486374701 -2.39577249458158
"ENSMUSG00000024911.8" -0.317737239419002 5.23213194184825 -3.26918607812586 0.00453091670500073 0.0120134839397962 -3.21809053177889
"ENSMUSG00000022136.9" 0.247184382008384 7.2918395352738 3.26869743714284 0.00453569033772051 0.0120234232003303 -3.63811315819014
"ENSMUSG00000001424.15" 0.226377080381872 7.73216723803952 3.26824155290374 0.00454014843230643 0.0120298942373567 -3.68363072022392
"ENSMUSG00000083282.4" 1.52482753479024 -0.0254875608972486 3.26823806157484 0.00454018259068866 0.0120298942373567 -1.98607452670986
"ENSMUSG00000051278.13" -1.29469183669027 1.07812493510799 -3.2680763619887 0.00454176490086268 0.0120313690801986 -2.14868513837667
"ENSMUSG00000016510.12" -0.465026136264873 3.60968659264717 -3.26763404132227 0.00454609600375973 0.0120401233064126 -2.74716713840215
"ENSMUSG00000026773.20" -0.340081195669462 6.17261139812704 -3.26741556395471 0.00454823678571016 0.0120430739269481 -3.44491747145605
"ENSMUSG00000076508.4" -2.90151965070165 -1.7119490742734 -3.26711077045728 0.00455122500852974 0.0120482666102581 -1.91197604186725
"ENSMUSG00000039262.17" 0.175611234259355 7.67243740683972 3.26681855725597 0.00455409170958014 0.012053135323415 -3.71070216860199
"ENSMUSG00000064363.1" 0.241413093152021 9.21367457106418 3.2665973344711 0.00455626315630271 0.0120561621528154 -3.88806884240649
"ENSMUSG00000071037.7" -0.79639442261674 2.45364444566634 -3.2663848719336 0.00455834957594131 0.0120589626806025 -2.42294055553362
"ENSMUSG00000040124.6" -0.511692081239023 3.5258455702455 -3.26600605443183 0.00456207196685457 0.0120660888773854 -2.71154510595584
"ENSMUSG00000028187.11" 0.404938596953831 5.07515494945396 3.26567891883663 0.00456528892380253 0.0120700725166467 -3.08186599042648
"ENSMUSG00000021886.8" 0.265890395813511 6.21601660526901 3.26564362509149 0.00456563612586203 0.0120700725166467 -3.38480610627989
"ENSMUSG00000056602.14" 0.177930968801195 7.20598135998378 3.26503119503113 0.00457166504866328 0.0120832877469176 -3.6653438763921
"ENSMUSG00000003348.11" 0.19654029994089 7.5434018851792 3.2646135009122 0.00457578143866475 0.0120914431798913 -3.68928681171142
"ENSMUSG00000032038.8" 0.18424471049777 7.36282496965288 3.26431650876378 0.00457871052799453 0.0120964582192288 -3.6616238745871
"ENSMUSG00000021870.18" 0.207300656641176 6.75808958114673 3.26362980580448 0.00458549022227689 0.0121116415913776 -3.57558537983801
"ENSMUSG00000092569.5" 0.82806093741775 2.27343131373711 3.26290442357169 0.00459266253299622 0.012127854910411 -2.40252096084147
"ENSMUSG00000053329.8" 0.482868237130111 4.49362132938296 3.26172778821659 0.00460432018111703 0.0121559027063927 -2.99692167839597
"ENSMUSG00000022680.15" 0.302301015463707 5.96909612144017 3.26137796173756 0.00460779174578365 0.0121606868204298 -3.41063834769081
"ENSMUSG00000021552.8" 1.48275676585483 0.272049263392037 3.26133626479012 0.00460820570475791 0.0121606868204298 -2.05588897375328
"ENSMUSG00000004446.13" 0.29758911704454 5.95593908004952 3.26078010401447 0.00461373066290262 0.0121725282671722 -3.4024796979565
"ENSMUSG00000020150.14" 1.06615054681926 2.17816438600147 3.26019362263669 0.00461956389867253 0.0121851775424846 -2.23126616796966
"ENSMUSG00000036278.8" 0.921477707468144 2.12510257558461 3.26008661705998 0.00462062897644113 0.0121852468286094 -2.37110506374625
"ENSMUSG00000036905.9" -1.39025704911228 1.95678723380468 -3.25936915373938 0.00462777648429009 0.0122013526996455 -2.33009593088833
"ENSMUSG00000027514.15" 0.220926281420073 7.73849617458358 3.25680778146982 0.00465338233410794 0.0122661066919295 -3.6990005423118
"ENSMUSG00000026239.15" -0.479778544220602 4.05881480620854 -3.2557284486237 0.00466421409590817 0.0122918965052803 -2.91603787284779
